question_id,L_qtok,L_lines,L_kw,L_ids,S_nest,S_cf,T_class,T_type,O_var,O_sim,H_N,H_D,H_W,H_amb,H_B,H_M,H_P,H_Dmax,H_Dmean,d_ptr,d_ref,d_arrow,d_scope,d_incr,d_assign,oop_nclass,oop_dinherit,oop_rcount,mem_stack,mem_heap,mem_static,mem_global,spc_compile,spc_runtime,spc_another
451,10,27,0.3157894736842105,5,1,0.0,1,1,33.47222222222222,0.0,3.0,3.0,4.2,0.0292,4.0,2.0,1.4,4.0,2.222,0.0,0.0,0.0,0.13157894736842105,0.0,0.02631578947368421,1,0,0,1,0,1,1,1,1,1
452,10,29,0.3333333333333333,5,1,0.0,1,1,33.47222222222222,0.0,4.667,3.0,5.533,0.032,4.0,3.0,2.2,5.0,3.0,0.0,0.0,0.0,0.12121212121212122,0.0,0.0,1,0,0,1,0,0,0,1,1,1
453,10,32,0.325,8,1,0.0,1,1,13.04,0.0,6.0,3.0,6.633,0.0407,3.0,1.0,0.6,4.0,3.0,0.0,0.0,0.0,0.1,0.0,0.0,1,0,0,1,0,0,0,1,1,1
454,10,30,0.30303030303030304,7,1,0.0,1,1,16.555555555555557,0.0,7.0,3.333,8.267,0.401,4.0,2.0,1.1,5.0,3.333,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,1,0,0,1,0,0,0,1,1,1
455,10,30,0.2702702702702703,9,1,0.0,1,1,16.555555555555557,0.0,6.667,3.333,7.633,0.0438,3.0,3.0,2.1,5.0,3.222,0.0,0.0,0.0,0.08108108108108109,0.0,0.05405405405405406,1,0,0,1,0,0,0,1,1,1
456,10,27,0.3157894736842105,5,1,0.0,1,3,33.47222222222222,0.0,5.333,3.333,6.1,0.0278,4.0,2.0,1.1,4.0,2.455,0.0,0.0,0.05263157894736842,0.07894736842105263,0.0,0.02631578947368421,1,0,0,1,0,0,1,1,1,1
457,10,28,0.32432432432432434,5,1,0.0,1,3,33.47222222222222,0.0,5.333,3.0,6.033,0.0234,3.0,2.0,0.9,4.0,2.333,0.0,0.0,0.02702702702702703,0.08108108108108109,0.0,0.0,1,0,0,1,0,0,1,1,1,1
458,10,28,0.3055555555555556,5,1,0.0,1,3,36.64,0.0,6.333,4.0,7.7,0.2907,4.0,2.0,1.6,5.0,2.667,0.0,0.027777777777777776,0.027777777777777776,0.08333333333333333,0.0,0.0,1,0,0,1,0,0,1,1,1,1
459,10,29,0.2727272727272727,5,1,0.0,1,3,36.857142857142854,0.0,8.0,3.0,9.533,0.0371,4.0,2.0,1.4,5.0,2.727,0.0,0.0,0.030303030303030304,0.06060606060606061,0.0,0.06060606060606061,1,0,0,1,0,0,1,1,1,1
460,10,53,0.22727272727272727,7,1,0.0,2,3,33.47222222222222,0.0,5.667,3.667,6.267,0.0201,4.0,2.0,1.4,4.0,2.556,0.0,0.030303030303030304,0.045454545454545456,0.10606060606060606,0.0,0.015151515151515152,2,0,0,1,0,0,1,1,1,1
461,10,49,0.25,7,1,0.0,2,5,32.22222222222222,0.5,6.667,3.0,7.4,0.0283,4.0,2.0,1.5,5.0,3.571,0.0,0.03125,0.046875,0.09375,0.0,0.0,2,0,0,1,0,0,1,1,1,1
462,10,27,0.3055555555555556,5,1,0.0,1,3,36.64,0.0,6.0,4.0,7.367,0.6276,4.0,2.0,1.1,5.0,3.556,0.0,0.0,0.027777777777777776,0.08333333333333333,0.0,0.027777777777777776,1,0,0,1,0,0,1,1,1,1
463,10,18,0.3,6,2,0.0,1,3,32.22222222222222,0.3333333333333333,6.333,3.0,7.533,0.1738,3.0,1.0,0.6,5.0,2.875,0.0,0.0,0.03333333333333333,0.03333333333333333,0.0,0.06666666666666667,1,0,0,1,0,0,1,1,1,1
464,10,27,0.25,6,1,0.0,1,5,50.0,0.0,6.667,4.0,7.533,0.7094,4.0,2.0,1.1,5.0,3.222,0.0,0.0,0.05,0.075,0.0,0.0,1,0,0,1,0,0,1,1,1,1
465,10,17,0.32142857142857145,6,1,0.0,1,1,40.56,0.0,4.333,3.333,5.033,0.0281,4.0,2.0,1.4,4.0,3.0,0.0,0.0,0.0,0.10714285714285714,0.0,0.0,1,0,0,1,0,1,1,1,1,1
466,10,22,0.2903225806451613,6,1,0.0,1,1,40.56,0.0,4.667,3.667,5.7,0.0372,4.0,2.0,1.4,4.0,2.375,0.0,0.0,0.0,0.12903225806451613,0.0,0.0,1,0,0,1,0,0,1,1,1,1
467,10,34,0.24,6,1,0.0,1,5,38.888888888888886,0.5,7.333,4.0,8.833,0.1697,4.0,2.0,1.5,4.0,2.889,0.02,0.0,0.04,0.08,0.0,0.02,1,0,0,1,0,0,1,1,1,1
468,10,36,0.2222222222222222,6,1,0.0,1,5,38.888888888888886,0.5,12.0,4.0,13.8,0.0607,4.0,3.0,2.1,5.0,2.6,0.018518518518518517,0.0,0.037037037037037035,0.07407407407407407,0.0,0.05555555555555555,1,0,0,1,0,0,1,1,1,1
469,10,23,0.22857142857142856,6,1,0.0,1,5,24.16,0.0,5.667,3.333,6.533,0.0108,4.0,2.0,1.4,3.0,2.111,0.0,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.0,0.05714285714285714,1,0,0,1,0,0,1,1,1,1
470,10,29,0.2558139534883721,7,1,0.0,1,3,32.22222222222222,0.3333333333333333,5.333,3.667,6.033,0.0234,4.0,2.0,1.4,4.0,2.75,0.0,0.0,0.023255813953488372,0.06976744186046512,0.0,0.046511627906976744,1,0,0,1,0,0,1,1,1,1
471,10,35,0.23529411764705882,7,1,0.0,2,1,20.805555555555557,0.0,6.333,3.0,7.067,0.0795,3.0,2.0,1.4,5.0,3.667,0.0,0.0,0.0,0.11764705882352941,0.0,0.0,2,0,0,1,0,0,0,1,1,1
472,10,22,0.28,5,1,0.0,1,3,29.805555555555557,0.6666666666666666,4.667,3.0,5.367,0.0264,4.0,1.0,0.6,5.0,3.333,0.04,0.0,0.0,0.08,0.0,0.04,1,0,0,1,1,0,1,1,1,1
473,10,23,0.2727272727272727,6,2,0.0,1,3,32.22222222222222,0.3333333333333333,4.333,3.667,5.6,0.0347,4.0,2.0,1.4,4.0,2.0,0.0,0.0,0.030303030303030304,0.06060606060606061,0.0,0.06060606060606061,1,0,0,1,0,0,1,1,1,1
474,10,0,0.0,0,0,0.0,0,0,6.96,0.0,4.667,2.667,5.367,0.0527,2.0,2.0,1.0,4.0,3.222,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
475,34,0,0.0,0,0,0.0,0,0,19.76,0.0,6.0,3.0,6.867,0.0449,4.0,2.0,1.6,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
476,25,0,0.0,0,0,0.0,0,0,20.8,0.0,4.667,3.0,5.6,0.0682,2.0,1.0,0.8,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
477,10,22,0.2857142857142857,4,1,0.0,1,1,32.0,0.0,6.333,4.0,7.033,0.0201,4.0,2.0,1.6,5.0,2.636,0.0,0.0,0.0,0.07142857142857142,0.0,0.03571428571428571,1,0,0,1,0,0,1,1,1,0
478,10,33,0.25,10,1,0.0,1,5,22.22222222222222,0.5555555555555555,7.667,3.0,9.7,0.1501,4.0,3.0,2.1,5.0,3.083,0.0,0.027777777777777776,0.09722222222222222,0.041666666666666664,0.027777777777777776,0.16666666666666666,1,0,0,1,0,0,1,1,1,0
479,10,10,0.4,3,2,0.0,1,1,33.47222222222222,0.0,4.0,3.0,4.867,0.0145,4.0,2.0,1.4,4.0,2.333,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,1,0,0,1,0,0,0,1,1,1
480,10,41,0.3076923076923077,9,1,0.0,1,5,21.88888888888889,0.5833333333333334,9.333,3.333,10.033,0.0141,4.0,2.0,1.6,4.0,3.0,0.02564102564102564,0.0,0.08974358974358974,0.0641025641025641,0.0,0.11538461538461539,1,0,0,1,1,0,1,1,1,1
481,10,28,0.27906976744186046,6,1,0.0,1,5,50.0,0.0,5.333,3.0,6.033,0.0234,3.0,2.0,1.1,5.0,3.222,0.0,0.0,0.046511627906976744,0.06976744186046512,0.0,0.046511627906976744,1,0,0,1,0,0,1,1,1,1
482,10,30,0.2765957446808511,7,1,0.0,1,3,33.47222222222222,0.0,7.333,3.0,8.033,0.0233,3.0,2.0,1.1,5.0,2.3,0.0,0.0425531914893617,0.02127659574468085,0.06382978723404255,0.0,0.02127659574468085,1,0,0,1,0,0,1,1,1,1
483,10,15,0.4090909090909091,5,1,0.0,1,3,19.76,0.0,5.667,3.0,6.7,0.0183,4.0,2.0,1.1,5.0,3.5,0.045454545454545456,0.045454545454545456,0.0,0.09090909090909091,0.0,0.045454545454545456,1,0,0,1,0,1,0,1,1,1
484,10,41,0.2608695652173913,11,1,0.0,2,2,33.888888888888886,0.0,11.667,3.0,12.933,0.0269,3.0,2.0,1.1,4.0,2.556,0.0,0.0,0.0,0.057971014492753624,0.0,0.08695652173913043,2,0,0,1,0,0,1,1,1,1
485,10,21,0.3333333333333333,7,1,0.0,1,3,34.53061224489796,0.5277777777777778,7.333,3.333,8.8,0.0339,4.0,3.0,1.9,4.0,2.75,0.047619047619047616,0.047619047619047616,0.0,0.11904761904761904,0.0,0.07142857142857142,1,0,0,1,0,0,1,1,1,1
486,23,33,0.375,10,1,0.0,1,5,30.775510204081634,0.19444444444444442,6.667,4.0,9.1,0.052,4.0,2.0,1.3,4.0,3.0,0.0,0.0,0.08333333333333333,0.03125,0.0,0.10416666666666667,1,0,0,1,0,0,1,0,1,1
487,10,28,0.29545454545454547,6,1,2.0,1,1,26.805555555555557,0.6666666666666666,5.667,3.0,6.967,0.0568,4.0,2.0,1.5,5.0,3.333,0.0,0.0,0.0,0.1590909090909091,0.022727272727272728,0.022727272727272728,1,0,0,1,0,1,1,1,1,1
488,28,29,0.24242424242424243,16,1,2.5,1,3,34.53061224489796,0.3055555555555555,30.333,3.0,38.6,0.0759,4.0,2.0,1.6,4.0,2.667,0.030303030303030304,0.0,0.10606060606060606,0.030303030303030304,0.030303030303030304,0.07575757575757576,1,0,0,1,0,0,1,1,1,1
489,10,24,0.4,5,1,0.0,1,1,33.47222222222222,0.0,5.0,4.0,6.267,0.0236,4.0,2.0,1.0,4.0,2.273,0.0,0.0,0.0,0.15,0.0,0.025,1,0,0,1,0,1,1,1,1,1
490,39,23,0.3404255319148936,11,1,0.0,1,5,37.3469387755102,0.0,9.0,3.0,9.733,0.0732,4.0,2.0,1.3,5.0,2.818,0.1276595744680851,0.0,0.0425531914893617,0.0425531914893617,0.0,0.02127659574468085,1,0,0,1,0,0,1,1,1,1
491,10,25,0.2682926829268293,6,1,0.0,1,1,26.805555555555557,0.6666666666666666,3.667,3.0,4.6,0.0384,4.0,2.0,0.8,5.0,3.5,0.0,0.0,0.0,0.17073170731707318,0.024390243902439025,0.024390243902439025,1,0,0,1,0,1,1,1,1,1
492,10,34,0.2857142857142857,6,1,0.0,1,5,26.805555555555557,0.5555555555555555,6.667,4.0,8.0,0.3848,4.0,2.0,1.6,5.0,3.333,0.061224489795918366,0.0,0.061224489795918366,0.061224489795918366,0.04081632653061224,0.061224489795918366,1,0,0,1,0,0,1,1,1,1
493,10,16,0.375,3,1,0.0,0,1,30.805555555555557,0.0,6.333,3.0,7.667,0.0244,3.0,2.0,1.4,4.0,2.556,0.0,0.0,0.0,0.08333333333333333,0.0,0.125,0,0,0,1,0,0,1,1,1,1
494,10,21,0.28205128205128205,6,1,0.0,0,1,31.551020408163264,0.4166666666666667,6.333,3.0,7.067,0.0881,3.0,1.0,0.8,5.0,2.818,0.0,0.0,0.0,0.10256410256410256,0.0,0.15384615384615385,0,0,0,1,0,0,1,1,1,1
495,10,17,0.391304347826087,3,1,0.0,0,1,34.25,0.16666666666666666,6.0,2.667,6.9,0.0303,2.0,2.0,1.5,4.0,3.444,0.0,0.0,0.0,0.08695652173913043,0.0,0.13043478260869565,0,0,0,1,0,0,1,1,1,1
496,10,15,0.3333333333333333,3,1,0.0,0,1,25.555555555555557,0.38888888888888884,5.333,3.0,6.2,0.1759,3.0,2.0,0.8,4.0,3.222,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0,0,0,1,0,0,1,1,1,1
497,10,15,0.3333333333333333,3,1,0.0,0,1,25.555555555555557,0.38888888888888884,4.333,3.0,5.033,0.0281,4.0,1.0,0.6,5.0,3.125,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0,0,0,1,0,0,1,1,1,1
498,10,25,0.36666666666666664,3,2,0.0,1,2,33.84,0.0,8.333,4.0,9.767,0.0721,4.0,2.0,1.3,4.0,2.111,0.0,0.0,0.0,0.03333333333333333,0.0,0.03333333333333333,1,0,0,1,0,0,1,1,1,1
500,10,10,0.375,5,1,0.0,1,2,26.16,0.0,5.667,3.0,6.533,0.0286,2.0,1.0,0.8,4.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,0,1
501,10,11,0.4117647058823529,5,1,0.0,1,2,26.16,0.0,6.0,3.0,7.7,0.0421,3.0,1.0,0.8,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,0,1
503,7,6,0.3,3,1,0.0,1,2,8.25,0.0,4.333,2.333,5.033,0.714,2.0,1.0,0.6,5.0,2.75,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,0,0
504,10,18,0.40540540540540543,7,1,0.0,1,2,22.693877551020407,0.43452380952380953,,,,,,,,,,0.0,0.0,0.0,0.02702702702702703,0.0,0.05405405405405406,1,0,0,1,0,0,0,1,1,1
505,10,15,0.2,5,1,0.0,1,3,21.88888888888889,0.6666666666666666,8.0,3.0,8.867,0.0131,3.0,2.0,1.8,4.0,3.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.1,1,0,0,1,0,0,1,1,1,1
506,19,37,0.28169014084507044,11,1,0.0,2,2,24.22222222222222,0.0,6.333,3.0,8.133,0.1076,4.0,3.0,1.9,4.0,3.222,0.0,0.0,0.0,0.028169014084507043,0.0,0.08450704225352113,2,0,0,1,0,0,1,1,1,1
507,10,13,0.37037037037037035,5,2,0.0,4,5,26.244897959183675,0.5555555555555555,6.667,3.0,7.3,0.1344,3.0,2.0,1.6,5.0,3.625,0.07407407407407407,0.0,0.07407407407407407,0.0,0.0,0.07407407407407407,4,0,0,1,0,0,1,1,1,1
508,16,12,0.3888888888888889,3,2,0.0,1,3,6.24,0.0,7.667,3.0,8.867,0.0581,3.0,2.0,1.1,5.0,3.667,0.1111111111111111,0.0,0.0,0.0,0.0,0.1111111111111111,1,0,0,1,1,0,0,0,0,1
509,10,16,0.16216216216216217,6,2,0.0,1,2,0.4722222222222222,0.0,6.333,3.0,6.733,0.0273,3.0,2.0,1.1,4.0,2.444,0.0,0.0,0.0,0.0,0.0,0.10810810810810811,1,0,0,1,0,0,0,1,1,1
510,10,61,0.3047619047619048,15,1,0.0,5,5,30.47222222222222,0.0,11.667,4.0,16.067,0.1041,4.0,3.0,2.1,4.0,2.917,0.06666666666666667,0.009523809523809525,0.0380952380952381,0.047619047619047616,0.0,0.05714285714285714,5,0,0,1,0,0,1,1,1,1
511,10,22,0.2647058823529412,7,1,0.0,0,3,340.6666666666667,0.0,7.333,3.0,8.967,0.0699,3.0,2.0,1.4,4.0,3.0,0.0,0.0,0.058823529411764705,0.058823529411764705,0.0,0.029411764705882353,0,0,0,1,0,0,1,0,1,1
512,19,12,0.3,6,2,0.0,0,1,33.06122448979592,0.0,5.667,3.0,6.367,0.0588,4.0,2.0,1.1,4.0,2.7,0.0,0.0,0.0,0.0,0.0,0.05,0,0,0,1,0,0,0,1,1,1
513,10,42,0.2413793103448276,9,1,0.0,3,5,30.571428571428573,0.5444444444444444,7.667,3.0,9.2,0.058,3.0,2.0,1.4,4.0,3.2,0.0,0.0,0.06896551724137931,0.08620689655172414,0.0,0.034482758620689655,3,1,1,1,0,0,1,1,1,1
514,10,43,0.2545454545454545,8,1,0.0,3,5,30.571428571428573,0.5444444444444444,6.0,4.0,6.767,0.0042,4.0,2.0,1.3,4.0,2.75,0.0,0.0,0.07272727272727272,0.07272727272727272,0.0,0.03636363636363636,3,1,1,1,0,0,1,1,1,1
515,10,16,0.4166666666666667,3,1,0.0,0,1,8.25,0.0,5.0,3.0,5.7,0.5182,3.0,1.0,0.6,5.0,2.875,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,1,1
516,10,16,0.42857142857142855,5,1,0.0,0,1,16.555555555555557,0.0,4.0,3.0,5.1,0.0333,4.0,2.0,1.1,5.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,1,1
517,10,40,0.30303030303030304,10,1,0.0,1,3,32.22222222222222,0.16666666666666666,6.333,3.0,7.3,0.1575,3.0,2.0,1.1,5.0,2.5,0.030303030303030304,0.0,0.06060606060606061,0.07575757575757576,0.0,0.030303030303030304,1,0,0,1,0,0,1,1,1,1
518,10,17,0.4878048780487805,5,1,0.0,0,1,34.47222222222222,0.0,5.333,4.0,6.367,0.0111,4.0,2.0,1.4,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.024390243902439025,0,0,0,1,0,0,0,0,1,1
519,10,41,0.2073170731707317,11,1,0.0,1,3,32.22222222222222,0.16666666666666666,7.0,3.0,8.1,0.042,3.0,2.0,1.0,5.0,3.111,0.0,0.04878048780487805,0.024390243902439025,0.04878048780487805,0.0,0.012195121951219513,1,0,0,1,0,0,1,1,1,1
520,10,63,0.21641791044776118,15,1,0.0,1,3,1.4722222222222223,0.8787878787878788,11.0,3.333,12.8,0.5481,4.0,3.0,1.9,5.0,3.0,0.0,0.014925373134328358,0.06716417910447761,0.04477611940298507,0.0,0.08208955223880597,1,0,0,1,0,0,1,1,1,1
521,10,36,0.23711340206185566,13,1,0.0,1,3,26.805555555555557,0.6666666666666666,9.333,3.0,12.467,0.0381,4.0,2.0,1.5,4.0,2.444,0.0,0.08247422680412371,0.020618556701030927,0.030927835051546393,0.0,0.08247422680412371,1,0,0,1,0,0,1,1,1,1
522,10,18,0.25,5,1,0.0,1,5,21.04,0.5,7.0,3.333,8.033,0.0444,4.0,2.0,1.4,5.0,3.0,0.07142857142857142,0.0,0.14285714285714285,0.03571428571428571,0.0,0.03571428571428571,1,0,0,1,0,0,1,1,1,1
523,10,11,0.3888888888888889,5,1,0.0,0,1,36.64,0.0,3.0,3.0,3.333,0.0212,4.0,2.0,1.6,5.0,3.167,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,1,1
524,10,31,0.2826086956521739,8,1,0.0,1,3,25.22222222222222,0.0,6.0,4.0,6.933,0.5048,4.0,2.0,1.6,5.0,3.5,0.0,0.043478260869565216,0.0,0.06521739130434782,0.0,0.06521739130434782,1,0,0,1,0,0,0,1,1,1
525,10,29,0.3148148148148148,8,2,2.5,1,3,32.22222222222222,0.3333333333333333,6.333,3.0,6.933,0.2574,4.0,2.0,1.1,5.0,2.818,0.0,0.037037037037037035,0.05555555555555555,0.037037037037037035,0.018518518518518517,0.05555555555555555,1,0,0,1,0,0,1,1,1,1
526,10,19,0.3939393939393939,7,1,0.0,1,3,38.138888888888886,0.0,5.0,3.0,5.7,0.0516,3.0,2.0,1.1,5.0,2.1,0.0,0.06060606060606061,0.030303030303030304,0.030303030303030304,0.0,0.030303030303030304,1,0,0,1,0,0,1,1,1,1
527,10,37,0.29411764705882354,9,4,6.5,1,3,10.13888888888889,0.7142857142857143,8.333,3.667,9.133,0.2075,4.0,3.0,2.1,4.0,3.0,0.0,0.047058823529411764,0.08235294117647059,0.011764705882352941,0.03529411764705882,0.10588235294117647,1,0,0,1,0,0,1,1,1,1
528,10,36,0.4393939393939394,8,1,0.0,1,3,26.244897959183675,0.5555555555555555,5.0,3.0,6.933,0.0397,4.0,2.0,1.3,4.0,2.875,0.0,0.10606060606060606,0.030303030303030304,0.045454545454545456,0.0,0.06060606060606061,1,0,0,1,0,0,1,1,1,1
529,10,35,0.3387096774193548,8,1,1.5,1,3,9.916666666666666,0.5767195767195767,6.0,3.0,7.567,0.1271,4.0,3.0,2.1,5.0,3.222,0.016129032258064516,0.06451612903225806,0.04838709677419355,0.04838709677419355,0.016129032258064516,0.12903225806451613,1,0,0,1,1,0,1,1,1,1
530,10,36,0.2682926829268293,11,1,0.0,1,3,6.805555555555555,0.7592592592592592,11.667,4.0,14.367,0.024,4.0,2.0,1.4,4.0,3.0,0.0,0.024390243902439025,0.024390243902439025,0.036585365853658534,0.0,0.036585365853658534,1,0,0,1,0,0,1,1,1,1
531,10,40,0.21818181818181817,12,1,0.0,1,3,11.13888888888889,0.8044871794871794,9.0,3.667,10.6,0.0726,4.0,3.0,2.1,4.0,3.0,0.0,0.01818181818181818,0.05454545454545454,0.02727272727272727,0.0,0.03636363636363636,1,0,0,1,0,0,1,1,1,1
532,10,38,0.21686746987951808,11,1,0.0,1,3,38.138888888888886,0.0,7.667,3.667,7.9,0.0574,4.0,2.0,1.3,4.0,2.778,0.0,0.024096385542168676,0.03614457831325301,0.03614457831325301,0.0,0.04819277108433735,1,0,0,1,0,0,1,1,1,1
533,10,17,0.38461538461538464,5,1,0.0,0,1,20.805555555555557,0.0,4.667,3.0,5.633,0.0479,3.0,2.0,1.1,5.0,2.625,0.0,0.0,0.0,0.0,0.0,0.10256410256410256,0,0,0,1,0,0,0,1,1,1
534,72,0,0.0,0,0,0.0,0,0,5.44,0.0,6.0,4.0,6.567,0.0043,4.0,2.0,1.4,3.0,2.125,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
535,10,40,0.26666666666666666,10,1,0.0,2,3,21.428571428571427,0.6666666666666666,7.0,3.0,8.2,0.0149,4.0,2.0,1.3,4.0,2.545,0.0,0.02666666666666667,0.013333333333333334,0.04,0.0,0.013333333333333334,2,0,0,1,0,0,1,1,1,1
536,10,32,0.2916666666666667,8,1,0.0,2,3,0.4,0.0,5.667,4.0,6.8,0.038,4.0,2.0,1.4,2.0,1.25,0.0,0.0,0.041666666666666664,0.041666666666666664,0.0,0.0,2,0,0,1,0,0,1,1,1,1
537,10,41,0.23880597014925373,12,1,1.0,2,3,36.25,0.0,4.0,3.667,6.0,0.0736,4.0,2.0,1.5,5.0,4.0,0.0,0.13432835820895522,0.014925373134328358,0.05970149253731343,0.0,0.04477611940298507,2,0,0,1,0,0,0,1,1,1
538,10,40,0.24242424242424243,12,1,1.0,2,3,36.25,0.0,6.0,3.0,7.2,0.017,4.0,2.0,1.3,4.0,3.286,0.0,0.13636363636363635,0.0,0.06060606060606061,0.0,0.030303030303030304,2,0,0,1,0,0,0,1,1,1
539,10,22,0.2571428571428571,10,1,0.0,2,3,6.96,0.0,6.667,3.667,7.567,0.0611,4.0,2.0,1.3,4.0,2.625,0.0,0.11428571428571428,0.0,0.02857142857142857,0.0,0.08571428571428572,2,0,0,1,0,0,0,1,1,1
540,10,35,0.36666666666666664,13,1,0.0,1,3,66.0,0.0,6.0,3.0,7.367,0.1132,4.0,2.0,1.5,4.0,2.889,0.1,0.0,0.0,0.06666666666666667,0.0,0.03333333333333333,1,0,0,1,1,0,0,1,1,1
541,11,0,0.0,0,0,0.0,0,0,27.84,0.0,5.0,3.0,5.7,0.0744,2.0,1.0,0.6,3.0,2.375,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
542,12,0,0.0,0,0,0.0,0,0,2.1875,0.0,5.333,3.0,6.133,0.03,4.0,1.0,0.8,3.0,2.125,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
543,10,35,0.22033898305084745,9,1,0.0,1,3,33.47222222222222,0.0,4.333,4.0,5.6,0.0158,4.0,2.0,1.2,5.0,2.2,0.0,0.03389830508474576,0.01694915254237288,0.05084745762711865,0.0,0.03389830508474576,1,0,0,1,0,0,1,1,1,1
544,10,35,0.23333333333333334,9,1,0.0,1,3,33.47222222222222,0.0,6.333,3.0,6.967,0.3726,3.0,2.0,1.1,5.0,2.556,0.0,0.03333333333333333,0.016666666666666666,0.05,0.0,0.03333333333333333,1,0,0,1,0,0,1,1,1,1
545,10,29,0.21428571428571427,11,1,0.0,1,3,23.47222222222222,0.0,6.333,3.0,7.2,0.051,3.0,2.0,1.3,4.0,2.375,0.0,0.10714285714285714,0.03571428571428571,0.05357142857142857,0.0,0.07142857142857142,1,0,0,1,0,0,1,1,1,1
546,10,32,0.21428571428571427,10,1,0.0,1,3,20.489795918367346,0.0,6.0,3.0,6.733,0.0715,3.0,2.0,1.3,5.0,3.167,0.0,0.10714285714285714,0.03571428571428571,0.05357142857142857,0.0,0.08928571428571429,1,0,0,1,0,0,1,1,1,1
547,13,0,0.0,0,0,0.0,0,0,7.76,0.0,5.667,3.0,6.867,0.0763,2.0,2.0,1.0,5.0,3.667,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
548,10,37,0.40350877192982454,6,1,0.0,1,3,38.138888888888886,0.0,6.667,3.333,8.567,0.0258,4.0,2.0,1.4,4.0,2.889,0.0,0.0,0.03508771929824561,0.07017543859649122,0.0,0.017543859649122806,1,0,0,1,0,0,1,1,1,1
549,10,17,0.24,6,1,0.0,1,1,16.96,0.0,6.333,3.0,7.033,0.0201,3.0,2.0,1.4,4.0,2.0,0.0,0.0,0.0,0.04,0.0,0.04,1,0,0,1,0,0,0,1,1,1
550,10,34,0.17857142857142858,14,1,0.0,1,3,41.138888888888886,0.6666666666666666,10.667,3.0,12.2,0.1558,4.0,2.0,1.1,5.0,2.6,0.0,0.03571428571428571,0.0,0.023809523809523808,0.0,0.07142857142857142,1,0,0,1,0,0,1,1,1,1
551,10,24,0.358974358974359,6,1,0.0,1,3,33.47222222222222,0.0,7.0,3.0,8.367,0.2557,3.0,2.0,0.9,4.0,2.875,0.0,0.0,0.02564102564102564,0.05128205128205128,0.0,0.05128205128205128,1,0,0,1,0,0,1,1,1,1
552,10,24,0.3684210526315789,6,1,0.0,1,1,33.47222222222222,0.0,8.333,3.0,9.3,0.0209,3.0,2.0,1.1,5.0,2.875,0.0,0.0,0.0,0.05263157894736842,0.0,0.05263157894736842,1,0,0,1,0,0,1,1,1,1
553,10,18,0.2727272727272727,6,1,0.0,1,3,0.4,0.0,6.333,3.0,7.2,0.0295,2.0,1.0,0.6,5.0,3.4,0.0,0.0,0.06060606060606061,0.030303030303030304,0.0,0.15151515151515152,1,0,0,1,0,0,1,1,1,1
554,10,19,0.28205128205128205,9,1,0.0,1,3,23.44,0.0,6.0,3.667,7.4,0.0115,4.0,2.0,1.4,5.0,2.429,0.0,0.0,0.05128205128205128,0.02564102564102564,0.0,0.10256410256410256,1,0,0,1,0,0,1,1,1,1
555,10,14,0.29411764705882354,8,2,0.0,1,3,10.6875,0.0,6.333,4.0,7.7,0.0199,4.0,2.0,1.1,5.0,3.286,0.11764705882352941,0.0,0.0,0.0,0.0,0.058823529411764705,1,0,0,1,1,0,0,1,1,1
556,10,22,0.2641509433962264,10,1,0.0,1,3,10.25,0.0,6.333,3.0,7.533,0.1415,3.0,1.0,0.6,5.0,3.75,0.0,0.03773584905660377,0.0,0.018867924528301886,0.0,0.03773584905660377,1,0,0,1,0,0,1,1,1,1
557,10,39,0.21176470588235294,10,1,0.0,1,3,13.04,0.0,7.0,3.0,10.367,0.0774,4.0,2.0,1.6,5.0,3.0,0.0,0.047058823529411764,0.07058823529411765,0.03529411764705882,0.11764705882352941,0.0,1,0,0,1,0,0,1,1,1,1
